Time	Substrate Temperature	Substrate Setpoint	Substrate Output	Substrate Rotation Temperature	Substrate Rotation Setpoint	Substrate Rotation Output	Substrate Position Temperature	Substrate Position Setpoint	Substrate Position Output	Buffer HTS Temperature	Buffer HTS Setpoint	Buffer HTS Output	LC Lamp Temperature	LC Lamp Setpoint	LC Lamp Output	In Base Temperature	In Base Setpoint	In Base Output	In Tip Temperature	In Tip Setpoint	In Tip Output	Ga Base Temperature	Ga Base Setpoint	Ga Base Output	Ga Tip Temperature	Ga Tip Setpoint	Ga Tip Output	Al Base Temperature	Al Base Setpoint	Al Base Output	Er Temperature	Er Setpoint	Er Output	GaTe Temperature	GaTe Setpoint	GaTe Output	Si Temperature	Si Setpoint	Si Output	Be Temperature	Be Setpoint	Be Output	Bi Base Temperature	Bi Base Setpoint	Bi Base Output	Bi Tip Temperature	Bi Tip Setpoint	Bi Tip Output	As SUB Temperature	As SUB Setpoint	As SUB Output	As Cracker Temperature	As Cracker Setpoint	As Cracker Output	As Valve Temperature	As Valve Setpoint	As Valve Output	Sb SUB Temperature	Sb SUB Setpoint	Sb SUB Output	Sb Cracker Temperature	Sb Cracker Setpoint	Sb Cracker Output	Sb Valve Temperature	Sb Valve Setpoint	Sb Valve Output	AHS Temperature	AHS Setpoint	AHS Output	DD Be Temperature	DD Be Setpoint	DD Be Output	BOS Temperature	BOS Setpoint	BOS Output	SF1 Temperature	SF1 Setpoint	SF1 Output	SF2 Temperature	SF2 Setpoint	SF2 Output	BOS1 Temperature	BOS1 Setpoint	BOS1 Output	BOS2 Temperature	BOS2 Setpoint	BOS2 Output	Growth Chamber Pressure	Beam Flux	BandiT temperature	Buffer Chamber Pressure	Load Chamber Pressure	BOS Pressure	DopantWaterFlow	LC Turbo Backing Pump	Plasma Intensity	Pirani BM 2	Pirani GC 1	Pirani GC 2	CAR Cryo	Source Flange Cryo	CAR GV	Source Flange GV	BOS Cryo	AluminumInterlock	Shutters	Comments
3568362657	200.0	200.0	5.7	---	---	---	---	---	---	21.2	10.0	0.0	58.5	10.0	0.0	636.0	638.7	29.3	754.2	754.7	14.8	645.2	645.7	17.2	720.9	723.0	18.9	848.3	848.2	16.6	400.0	400.0	6.3	99.2	100.0	1.7	350.0	350.0	3.0	350.1	350.0	4.9	308.1	300.0	0.0	350.0	350.0	9.5	400.1	400.0	46.5	850.0	850.0	18.5	2.00	---	---	566.4	566.4	72.6	900.1	900.0	20.7	0.10	---	---	1.0	1.0	1.4	350.0	350.0	2.8	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	3.07E-10	2.8906E-10	-1.4	2.47E-9	4.72E-9	1.00E-11	0.00	7.79E-3	-3.19E-4	1.019E+1	1.556E+0	1.000E-15	15.17	15.72	NaN	NaN	---	2.43E-4	all shutters closed	Ramp to initial temperature
3568362672	200.0	200.0	5.8	---	---	---	---	---	---	21.2	10.0	0.0	58.5	10.0	0.0	637.1	639.5	30.1	755.4	755.5	15.4	647.9	648.7	17.3	723.7	726.0	19.0	851.1	851.2	16.8	400.0	400.0	6.3	98.9	100.0	1.9	350.0	350.0	2.9	350.0	350.0	4.9	308.0	300.0	0.0	350.0	350.0	9.8	400.0	400.0	46.7	850.0	850.0	18.5	2.10	---	---	566.4	566.4	72.4	900.0	900.0	20.8	0.00	---	---	1.0	1.0	1.4	350.0	350.0	2.7	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	3.06E-10	2.8533E-10	-1.4	2.47E-9	4.72E-9	1.00E-11	0.00	7.79E-3	-3.69E-4	1.019E+1	1.555E+0	1.000E-15	16.01	16.15	NaN	NaN	---	2.80E-4	all shutters closed	Ramp to initial temperature
3568362687	200.1	200.0	5.8	---	---	---	---	---	---	21.1	10.0	0.0	58.5	10.0	0.0	638.5	641.0	30.5	756.8	757.0	15.7	650.6	651.8	17.5	726.2	729.1	19.1	853.7	854.2	16.9	400.0	400.0	6.2	99.2	100.0	1.9	350.0	350.0	3.0	349.9	350.0	4.9	308.1	300.0	0.0	350.0	350.0	9.9	399.9	400.0	46.7	850.1	850.0	18.5	2.00	---	---	566.4	566.4	72.4	900.0	900.0	20.7	0.00	---	---	1.0	1.0	1.4	350.0	350.0	2.8	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	3.14E-10	2.9698E-10	-1.4	2.47E-9	4.71E-9	1.00E-11	0.00	7.78E-3	-4.04E-4	1.019E+1	1.556E+0	1.000E-15	15.99	15.95	NaN	NaN	---	2.59E-4	all shutters closed	Ramp to initial temperature
3568362702	200.1	200.0	5.7	---	---	---	---	---	---	21.1	10.0	0.0	58.3	10.0	0.0	639.8	642.5	30.4	758.2	757.7	15.1	652.4	653.3	17.4	727.9	730.6	19.1	855.5	855.7	17.1	400.0	400.0	6.4	99.7	100.0	1.4	350.1	350.0	2.9	350.0	350.0	4.9	308.0	300.0	0.0	350.0	350.0	9.6	400.0	400.0	46.6	850.0	850.0	18.5	2.10	---	---	566.4	566.4	72.6	900.0	900.0	20.7	0.00	---	---	1.0	1.0	1.4	349.9	350.0	2.8	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	3.11E-10	3.0736E-10	-1.4	2.47E-9	4.71E-9	1.00E-11	0.00	7.76E-3	-3.21E-4	1.019E+1	1.556E+0	1.000E-15	15.59	15.73	NaN	NaN	---	2.53E-4	all shutters closed	Ramp to initial temperature
3568362717	200.2	200.0	5.5	---	---	---	---	---	---	21.2	10.0	0.0	58.4	10.0	0.0	640.7	643.3	30.2	759.2	759.3	15.4	655.1	656.3	17.6	730.8	733.6	19.2	858.3	858.8	17.2	400.0	400.0	6.3	100.6	100.0	1.0	350.1	350.0	2.9	350.0	350.0	4.9	308.0	300.0	0.0	350.0	350.0	9.7	400.0	400.0	46.7	850.0	850.0	18.5	2.00	---	---	566.5	566.4	72.4	900.1	900.0	20.7	0.10	---	---	1.0	1.0	1.4	350.0	350.0	2.8	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	3.10E-10	3.0274E-10	-1.5	2.47E-9	4.71E-9	1.00E-11	0.00	7.77E-3	-4.29E-4	1.019E+1	1.556E+0	1.000E-15	14.98	15.89	NaN	NaN	---	2.00E-4	all shutters closed	Ramp to initial temperature
3568362732	200.2	200.0	5.7	---	---	---	---	---	---	21.1	10.0	0.0	58.2	10.0	0.0	642.0	644.8	28.9	760.6	760.8	15.8	657.8	659.3	18.0	733.5	736.6	19.2	861.1	861.8	17.0	400.0	400.0	6.2	101.0	100.0	0.7	350.0	350.0	3.0	350.1	350.0	4.9	308.0	300.0	0.0	349.9	350.0	9.7	400.0	400.0	46.5	850.0	850.0	18.5	2.00	---	---	566.5	566.4	72.3	900.0	900.0	20.8	0.10	---	---	1.0	1.0	1.4	350.0	350.0	2.9	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	3.14E-10	2.9869E-10	-1.4	2.47E-9	4.70E-9	1.00E-11	0.00	7.80E-3	-5.04E-4	1.018E+1	1.556E+0	1.000E-15	15.28	16.16	NaN	NaN	---	3.66E-5	all shutters closed	Ramp to initial temperature
3568362747	200.1	200.0	5.7	---	---	---	---	---	---	21.1	10.0	0.0	58.1	10.0	0.0	643.3	646.3	31.5	761.9	761.5	15.2	660.5	660.8	17.4	736.3	738.2	19.3	863.8	863.3	17.2	400.0	400.0	6.3	100.9	100.0	0.8	350.0	350.0	2.9	350.0	350.0	4.9	308.1	300.0	0.0	350.0	350.0	9.7	400.0	400.0	46.6	850.0	850.0	18.4	2.00	---	---	566.4	566.4	72.3	900.0	900.0	20.7	0.10	---	---	1.0	1.0	1.3	350.1	350.0	2.7	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	3.17E-10	3.0165E-10	-1.4	2.47E-9	4.70E-9	1.00E-11	0.00	7.79E-3	-3.92E-4	1.019E+1	1.556E+0	1.000E-15	15.95	15.89	NaN	NaN	---	8.90E-5	all shutters closed	Ramp to initial temperature
3568362762	200.1	200.0	5.6	---	---	---	---	---	---	21.2	10.0	0.0	58.1	10.0	0.0	644.6	647.1	31.5	763.2	763.0	15.0	662.3	663.9	17.8	738.1	741.2	19.5	865.6	866.3	17.3	400.0	400.0	6.4	100.6	100.0	0.8	349.9	350.0	2.9	349.9	350.0	4.9	308.0	300.0	0.0	350.0	350.0	9.8	400.1	400.0	46.3	850.0	850.0	18.5	2.10	---	---	566.3	566.4	72.5	899.9	900.0	20.7	0.00	---	---	1.0	1.0	1.4	350.0	350.0	2.7	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	3.16E-10	2.9664E-10	-1.5	2.47E-9	4.69E-9	1.00E-11	0.00	7.78E-3	-2.76E-4	1.019E+1	1.556E+0	1.000E-15	15.51	15.73	NaN	NaN	---	2.53E-4	all shutters closed	Ramp to initial temperature
3568362777	200.1	200.0	5.7	---	---	---	---	---	---	21.1	10.0	0.0	58.0	10.0	0.0	645.8	648.6	29.0	764.1	764.6	15.6	665.1	666.9	18.3	740.9	744.2	19.4	868.3	869.3	17.1	400.0	400.0	6.3	99.8	100.0	1.4	350.0	350.0	2.9	350.0	350.0	4.9	308.1	300.0	0.0	350.0	350.0	9.7	400.1	400.0	46.4	850.1	850.0	18.5	2.10	---	---	566.4	566.4	72.7	899.9	900.0	20.8	0.10	---	---	1.0	1.0	1.4	350.0	350.0	2.7	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	3.18E-10	3.0817E-10	-1.4	2.47E-9	4.69E-9	1.00E-11	0.00	7.83E-3	-3.00E-4	1.019E+1	1.556E+0	1.000E-15	15.07	16.16	NaN	NaN	---	2.70E-4	all shutters closed	Ramp to initial temperature
3568362792	200.1	200.0	5.4	---	---	---	---	---	---	21.0	10.0	0.0	57.9	10.0	0.0	647.1	649.3	31.8	765.4	765.3	16.0	667.8	668.4	18.4	743.6	745.7	19.6	871.0	870.9	17.2	400.0	400.0	6.3	99.1	100.0	1.8	350.0	350.0	2.9	350.0	350.0	4.9	308.2	300.0	0.0	350.0	350.0	9.6	400.0	400.0	46.6	850.0	850.0	18.4	2.10	---	---	566.3	566.4	72.4	900.0	900.0	20.7	0.00	---	---	1.0	1.0	1.4	350.0	350.0	2.8	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	3.19E-10	2.9713E-10	-1.4	2.47E-9	4.68E-9	1.00E-11	0.00	7.75E-3	-2.91E-4	1.019E+1	1.556E+0	1.000E-15	14.81	16.14	NaN	NaN	---	2.27E-4	all shutters closed	Ramp to initial temperature
3568362807	200.0	200.0	5.8	---	---	---	---	---	---	21.1	10.0	0.0	57.9	10.0	0.0	648.4	650.9	33.8	766.8	766.8	15.6	670.5	671.4	18.5	746.2	748.7	19.5	873.8	873.9	17.3	400.1	400.0	6.3	98.9	100.0	2.0	349.9	350.0	2.9	350.0	350.0	4.9	308.0	300.0	0.0	349.9	350.0	9.8	400.0	400.0	46.6	850.0	850.0	18.4	2.00	---	---	566.4	566.4	72.5	900.0	900.0	20.8	0.00	---	---	1.0	1.0	1.4	350.0	350.0	2.8	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	3.14E-10	3.0456E-10	-1.5	2.47E-9	4.69E-9	1.00E-11	0.00	7.79E-3	-3.32E-4	1.019E+1	1.556E+0	1.000E-15	14.76	16.15	NaN	NaN	---	3.23E-4	all shutters closed	Ramp to initial temperature
3568362822	200.0	200.0	5.7	---	---	---	---	---	---	21.2	10.0	0.0	57.8	10.0	0.0	649.8	652.4	30.8	768.2	768.3	15.4	672.4	674.5	18.2	748.0	751.8	19.8	875.6	876.9	17.4	400.0	400.0	6.3	99.1	100.0	2.0	350.0	350.0	3.0	349.9	350.0	4.9	308.1	300.0	0.0	350.1	350.0	9.6	400.0	400.0	46.5	850.0	850.0	18.5	2.00	---	---	566.4	566.4	72.8	900.0	900.0	20.8	0.00	---	---	1.0	1.0	1.4	350.0	350.0	2.8	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	3.14E-10	2.9782E-10	-1.4	2.47E-9	4.68E-9	1.00E-11	0.00	7.76E-3	-2.37E-4	1.019E+1	1.556E+0	1.000E-15	15.03	15.87	NaN	NaN	---	8.90E-5	all shutters closed	Ramp to initial temperature
3568362837	200.1	200.0	5.5	---	---	---	---	---	---	21.1	10.0	0.0	57.8	10.0	0.0	650.8	653.1	28.9	769.1	769.1	16.0	675.1	676.0	18.5	750.8	753.3	19.9	878.2	878.4	17.4	400.0	400.0	6.3	99.9	100.0	1.5	350.1	350.0	2.9	349.9	350.0	4.9	308.1	300.0	0.0	350.0	350.0	9.7	400.0	400.0	46.8	850.0	850.0	18.5	2.10	---	---	566.4	566.4	72.3	900.0	900.0	20.7	0.00	---	---	1.0	1.0	1.4	350.0	350.0	2.8	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	3.13E-10	3.1044E-10	-1.4	2.47E-9	4.68E-9	1.00E-11	0.00	7.73E-3	-5.42E-4	1.019E+1	1.556E+0	1.000E-15	15.78	15.94	NaN	NaN	---	3.00E-4	all shutters closed	Ramp to initial temperature
3568362852	200.0	200.0	5.6	---	---	---	---	---	---	21.1	10.0	0.0	57.8	10.0	0.0	652.1	654.6	31.5	770.3	770.6	15.8	677.8	679.0	18.4	753.6	756.3	19.9	881.1	881.5	17.5	400.0	400.0	6.4	100.7	100.0	0.9	350.0	350.0	2.9	350.0	350.0	4.9	308.1	300.0	0.0	349.9	350.0	9.9	400.0	400.0	46.6	850.1	850.0	18.5	2.00	---	---	566.4	566.4	72.6	900.0	900.0	20.6	0.10	---	---	1.0	1.0	1.4	350.0	350.0	2.8	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	3.10E-10	2.9854E-10	-1.5	2.47E-9	4.68E-9	1.00E-11	0.00	7.75E-3	-4.83E-4	1.019E+1	1.556E+0	1.000E-15	16.09	16.15	NaN	NaN	---	2.29E-4	all shutters closed	Ramp to initial temperature
3568362867	200.0	200.0	5.6	---	---	---	---	---	---	21.1	10.0	0.0	57.6	10.0	0.0	653.5	656.2	31.7	771.8	772.1	15.7	680.5	682.1	18.8	756.2	759.4	20.0	883.7	884.5	17.6	400.0	400.0	6.3	101.0	100.0	0.8	350.0	350.0	2.9	350.1	350.0	4.9	308.0	300.0	0.0	350.1	350.0	9.9	400.0	400.0	46.6	850.1	850.0	18.5	2.00	---	---	566.4	566.4	72.5	900.0	900.0	20.7	0.00	---	---	1.0	1.0	1.4	350.0	350.0	2.9	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	3.11E-10	2.9890E-10	-1.4	2.47E-9	4.67E-9	1.00E-11	0.00	7.73E-3	-2.70E-4	1.019E+1	1.556E+0	1.000E-15	15.72	15.89	NaN	NaN	---	1.65E-4	all shutters closed	Ramp to initial temperature
3568362882	200.0	200.0	5.7	---	---	---	---	---	---	21.1	10.0	0.0	57.6	10.0	0.0	654.9	656.9	29.7	773.2	772.9	15.9	682.5	683.6	18.6	758.0	760.9	20.2	885.6	886.0	17.5	400.0	400.0	6.3	100.9	100.0	0.7	350.0	350.0	2.9	350.0	350.0	4.9	308.1	300.0	0.0	350.0	350.0	9.6	400.0	400.0	46.5	850.0	850.0	18.4	2.10	---	---	566.4	566.4	72.5	900.0	900.0	20.7	0.10	---	---	1.0	1.0	1.4	350.0	350.0	2.7	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	3.08E-10	2.9641E-10	-1.4	2.47E-9	4.67E-9	1.00E-11	0.00	7.74E-3	-3.24E-4	1.019E+1	1.556E+0	1.000E-15	14.92	15.98	NaN	NaN	---	2.26E-4	all shutters closed	Ramp to initial temperature
3568362897	200.0	200.0	5.6	---	---	---	---	---	---	21.2	10.0	0.0	57.5	10.0	0.0	655.7	658.4	31.8	774.1	774.4	16.1	685.2	686.6	18.6	760.6	763.9	20.3	888.3	889.1	17.8	400.0	400.0	6.3	100.5	100.0	1.1	350.0	350.0	2.9	350.0	350.0	4.9	308.1	300.0	0.0	350.0	350.0	9.5	400.0	400.0	46.5	850.1	850.0	18.5	2.10	---	---	566.5	566.4	72.3	900.0	900.0	20.7	0.00	---	---	1.0	1.0	1.4	350.0	350.0	2.8	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	3.07E-10	2.9212E-10	-1.5	2.47E-9	4.67E-9	1.00E-11	0.00	7.80E-3	-4.02E-4	1.018E+1	1.556E+0	1.000E-15	14.78	16.15	NaN	NaN	---	2.26E-4	all shutters closed	Ramp to initial temperature
3568362912	199.9	200.0	5.7	---	---	---	---	---	---	21.1	10.0	0.0	57.4	10.0	0.0	657.1	660.0	30.9	775.6	775.9	15.6	687.8	689.6	19.0	763.4	765.4	20.4	891.0	890.6	17.9	400.0	400.0	6.3	99.7	100.0	1.3	350.0	350.0	3.0	349.9	350.0	4.9	308.1	300.0	0.0	350.0	350.0	9.7	400.0	400.0	46.5	850.0	850.0	18.5	2.10	---	---	566.4	566.4	72.6	900.1	900.0	20.6	0.00	---	---	1.0	1.0	1.4	350.0	350.0	2.8	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	3.06E-10	3.0071E-10	-1.4	2.47E-9	4.66E-9	1.00E-11	0.00	7.89E-3	-2.16E-4	1.019E+1	1.557E+0	1.000E-15	15.49	15.88	NaN	NaN	---	2.51E-4	all shutters closed	Ramp to initial temperature
3568362927	199.9	200.0	5.9	---	---	---	---	---	---	21.1	10.0	0.0	57.4	10.0	0.0	658.5	660.7	33.0	776.9	776.7	15.9	690.5	691.2	18.7	766.1	768.5	20.4	893.8	893.6	17.9	400.0	400.0	6.2	99.2	100.0	1.8	349.9	350.0	2.9	350.0	350.0	4.9	308.0	300.0	0.0	350.0	350.0	9.6	400.1	400.0	46.3	850.0	850.0	18.5	2.00	---	---	566.4	566.4	72.3	900.0	900.0	20.8	0.00	---	---	1.0	1.0	1.4	350.0	350.0	2.7	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	3.06E-10	2.9043E-10	-1.5	2.47E-9	4.66E-9	1.00E-11	0.00	7.85E-3	-2.81E-4	1.019E+1	1.556E+0	1.000E-15	16.47	15.72	NaN	NaN	---	6.84E-5	all shutters closed	Ramp to initial temperature
3568362942	199.8	200.0	6.0	---	---	---	---	---	---	21.1	10.0	0.0	57.3	10.0	0.0	659.7	662.2	31.6	778.3	778.2	15.4	692.4	694.2	18.8	768.0	771.5	20.6	895.6	896.6	18.0	400.0	400.0	6.3	99.0	100.0	2.0	350.0	350.0	2.9	350.0	350.0	4.9	308.1	300.0	0.0	350.0	350.0	9.7	400.2	400.0	46.1	850.1	850.0	18.5	2.00	---	---	566.4	566.4	72.7	900.0	900.0	20.9	0.00	---	---	1.0	1.0	1.4	350.0	350.0	2.8	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	3.09E-10	2.9389E-10	-1.4	2.47E-9	4.66E-9	1.00E-11	0.00	7.92E-3	-3.27E-4	1.019E+1	1.556E+0	1.000E-15	15.81	16.07	NaN	NaN	---	2.59E-4	all shutters closed	Ramp to initial temperature
3568362957	199.8	200.0	5.9	---	---	---	---	---	---	21.2	10.0	0.0	57.3	10.0	0.0	660.6	663.7	30.5	779.1	779.7	15.5	695.1	695.7	19.3	770.7	773.0	20.6	898.3	898.2	17.9	400.0	400.0	6.4	99.2	100.0	1.8	350.0	350.0	2.9	350.0	350.0	4.9	308.0	300.0	0.0	350.0	350.0	9.9	400.2	400.0	46.3	850.0	850.0	18.4	2.00	---	---	566.3	566.4	72.5	900.0	900.0	20.7	0.00	---	---	1.0	1.0	1.4	350.0	350.0	2.8	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	3.05E-10	2.8783E-10	-1.4	2.46E-9	4.66E-9	1.00E-11	0.00	7.78E-3	-4.83E-4	1.019E+1	1.556E+0	1.000E-15	15.31	16.09	NaN	NaN	---	2.64E-4	all shutters closed	Ramp to initial temperature
3568362972	199.8	200.0	6.2	---	---	---	---	---	---	21.1	10.0	0.0	57.2	10.0	0.0	662.0	664.5	32.9	780.5	780.5	16.2	697.7	698.7	19.5	773.5	776.1	20.7	901.1	901.2	18.0	400.0	400.0	6.3	99.9	100.0	1.5	350.0	350.0	2.9	350.0	350.0	4.9	308.1	300.0	0.0	350.0	350.0	9.7	400.2	400.0	46.4	850.0	850.0	18.5	2.00	---	---	566.4	566.4	72.3	900.0	900.0	20.7	0.00	---	---	1.0	1.0	1.4	350.0	350.0	2.8	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	3.07E-10	3.0143E-10	-1.5	2.46E-9	4.65E-9	1.00E-11	0.00	7.79E-3	-5.85E-4	1.019E+1	1.556E+0	1.000E-15	15.09	15.81	NaN	NaN	---	2.32E-4	all shutters closed	Ramp to initial temperature
3568362987	199.8	200.0	6.0	---	---	---	---	---	---	21.1	10.0	0.0	57.1	10.0	0.0	663.4	666.0	31.6	781.9	782.0	15.8	700.5	701.8	19.4	776.2	779.1	20.7	903.8	904.3	18.3	400.0	400.0	6.3	100.7	100.0	1.2	350.0	350.0	3.0	350.0	350.0	4.9	308.1	300.0	0.0	350.0	350.0	9.7	400.2	400.0	46.3	850.0	850.0	18.5	2.10	---	---	566.4	566.4	72.4	900.0	900.0	20.8	0.00	---	---	1.0	1.0	1.4	350.0	350.0	2.7	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	3.06E-10	2.8981E-10	-1.5	2.46E-9	4.65E-9	1.00E-11	0.00	7.78E-3	-2.76E-4	1.018E+1	1.556E+0	1.000E-15	14.83	16.04	NaN	NaN	---	2.29E-4	all shutters closed	Ramp to initial temperature
3568363002	199.9	200.0	6.0	---	---	---	---	---	---	21.2	10.0	0.0	57.1	10.0	0.0	664.8	667.5	33.6	782.7	782.7	15.7	702.3	703.3	19.7	778.0	780.6	20.8	905.6	905.8	18.3	400.0	400.0	6.3	100.9	100.0	0.7	350.0	350.0	2.9	349.9	350.0	4.9	308.1	300.0	0.0	350.0	350.0	9.8	400.2	400.0	46.2	850.1	850.0	18.5	2.10	---	---	566.5	566.4	72.3	899.9	900.0	20.7	0.00	---	---	1.0	1.0	1.4	350.0	350.0	2.8	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	3.13E-10	2.9974E-10	-1.5	2.46E-9	4.64E-9	1.00E-11	0.00	7.78E-3	-4.34E-4	1.019E+1	1.556E+0	1.000E-15	15.18	16.09	NaN	NaN	---	2.42E-4	all shutters closed	Ramp to initial temperature
3568363017	199.9	200.0	5.8	---	---	---	---	---	---	21.1	10.0	0.0	57.0	10.0	0.0	665.6	668.3	31.4	784.2	784.3	15.5	705.1	706.3	19.9	780.7	783.7	21.0	908.3	908.8	18.3	400.0	400.0	6.3	100.9	100.0	0.8	350.0	350.0	2.9	350.0	350.0	4.9	308.0	300.0	0.0	350.0	350.0	9.8	400.0	400.0	46.7	850.0	850.0	18.4	2.00	---	---	566.4	566.4	72.3	900.0	900.0	20.7	0.00	---	---	1.0	1.0	1.4	350.0	350.0	2.8	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	3.10E-10	2.9333E-10	-1.5	2.46E-9	4.64E-9	1.00E-11	0.00	7.76E-3	-4.18E-4	1.019E+1	1.556E+0	1.000E-15	16.45	16.14	NaN	NaN	---	2.65E-4	all shutters closed	Ramp to initial temperature
3568363032	200.0	200.0	5.9	---	---	---	---	---	---	21.2	10.0	0.0	57.0	10.0	0.0	667.2	669.8	34.1	785.5	785.8	15.8	707.9	709.4	19.9	783.5	786.7	21.0	911.1	911.8	18.4	400.0	400.0	6.3	100.5	100.0	0.9	350.0	350.0	2.9	350.0	350.0	4.9	308.0	300.0	0.0	350.0	350.0	9.6	400.0	400.0	46.6	850.0	850.0	18.4	2.00	---	---	566.4	566.4	72.2	899.9	900.0	20.9	0.00	---	---	1.0	1.0	1.5	350.0	350.0	2.7	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	3.13E-10	2.9255E-10	-1.5	2.46E-9	4.64E-9	1.00E-11	0.00	7.76E-3	-1.86E-4	1.019E+1	1.556E+0	1.000E-15	16.42	16.11	NaN	NaN	---	2.42E-4	all shutters closed	Ramp to initial temperature
3568363047	200.0	200.0	5.8	---	---	---	---	---	---	21.2	10.0	0.0	56.9	10.0	0.0	668.4	670.6	32.5	786.9	786.5	15.7	710.7	710.9	19.3	786.2	788.2	21.1	913.8	913.3	18.4	400.0	400.0	6.3	99.8	100.0	1.3	350.0	350.0	3.0	350.0	350.0	4.9	308.0	300.0	0.0	350.0	350.0	9.6	400.0	400.0	46.6	850.0	850.0	18.4	2.00	---	---	566.4	566.4	72.7	900.0	900.0	20.7	0.00	---	---	1.0	1.0	1.4	350.0	350.0	2.7	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	3.13E-10	3.0181E-10	-1.4	2.46E-9	4.64E-9	1.00E-11	0.00	7.77E-3	-5.12E-4	1.019E+1	1.557E+0	1.000E-15	15.79	15.76	NaN	NaN	---	2.53E-4	all shutters closed	Ramp to initial temperature
3568363062	200.1	200.0	5.6	---	---	---	---	---	---	21.2	10.0	0.0	56.7	10.0	0.0	669.9	672.1	32.2	787.8	788.1	16.2	712.4	713.9	19.8	788.1	791.2	21.3	915.7	916.4	18.5	400.0	400.0	6.3	99.2	100.0	1.7	350.0	350.0	2.9	350.0	350.0	4.9	308.1	300.0	0.0	350.0	350.0	9.6	400.0	400.0	46.5	850.0	850.0	18.5	2.00	---	---	566.4	566.4	72.5	900.0	900.0	20.7	0.10	---	---	1.0	1.0	1.5	350.0	350.0	2.8	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	3.14E-10	3.0063E-10	-1.5	2.46E-9	4.63E-9	1.00E-11	0.00	7.70E-3	-3.54E-4	1.018E+1	1.556E+0	1.000E-15	15.30	16.01	NaN	NaN	---	9.86E-5	all shutters closed	Ramp to initial temperature
3568363077	200.1	200.0	5.7	---	---	---	---	---	---	21.1	10.0	0.0	56.7	10.0	0.0	670.8	673.6	32.3	789.1	789.6	16.0	715.1	716.9	19.8	790.7	794.2	21.4	918.3	919.4	18.6	400.0	400.0	6.3	99.0	100.0	1.9	349.9	350.0	2.9	350.0	350.0	4.9	308.0	300.0	0.0	350.0	350.0	9.5	400.0	400.0	46.6	850.0	850.0	18.5	2.00	---	---	566.4	566.4	72.2	900.1	900.0	20.7	0.00	---	---	1.0	1.0	1.4	349.9	350.0	2.8	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	3.15E-10	3.0212E-10	-1.4	2.46E-9	4.63E-9	1.00E-11	0.00	7.77E-3	-3.45E-4	1.018E+1	1.556E+0	1.000E-15	14.97	16.15	NaN	NaN	---	-1.43E-5	all shutters closed	Ramp to initial temperature
3568363092	200.2	200.0	5.8	---	---	---	---	---	---	21.2	10.0	0.0	56.7	10.0	0.0	672.1	674.4	33.5	790.5	790.3	15.8	717.9	718.4	19.6	793.5	795.8	21.5	921.1	920.9	18.6	400.0	400.0	6.3	99.3	100.0	1.8	350.0	350.0	3.0	350.0	350.0	4.9	308.0	300.0	0.0	350.0	350.0	9.8	399.9	400.0	46.5	850.0	850.0	18.5	2.00	---	---	566.4	566.4	72.7	900.0	900.0	20.8	0.10	---	---	1.0	1.0	1.4	350.0	350.0	2.9	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	3.17E-10	3.0944E-10	-1.4	2.46E-9	4.63E-9	1.00E-11	0.00	7.72E-3	-8.58E-5	1.019E+1	1.556E+0	1.000E-15	14.96	15.74	NaN	NaN	---	8.27E-5	all shutters closed	Ramp to initial temperature
